"from","to"
9,148
9,156
9,158
9,187
10,6
10,29
10,139
11,13
11,30
11,36
11,80
12,4
12,6
12,15
12,22
12,25
12,27
12,89
14,3
14,4
14,6
14,15
14,22
14,27
14,35
14,37
14,44
14,45
14,57
14,60
14,82
14,84
14,91
14,182
15,3
15,4
15,7
15,8
15,11
15,13
15,14
15,22
15,27
15,30
15,35
15,36
15,37
15,44
15,51
15,60
15,63
15,69
15,73
15,74
15,82
15,84
15,87
15,88
15,98
15,105
16,58
17,4
17,6
17,7
17,10
17,11
17,15
17,18
17,22
17,23
17,26
17,27
17,28
17,29
17,31
17,33
17,34
17,35
17,37
17,44
17,45
17,70
17,75
17,78
17,82
17,92
17,96
17,109
17,110
17,125
17,134
17,155
17,158
17,190
17,212
21,44
22,3
22,14
22,15
22,32
22,35
22,37
22,51
22,88
22,90
23,27
23,45
26,34
26,39
27,3
27,4
27,11
27,13
27,14
27,15
27,21
27,22
27,30
27,34
27,35
27,36
27,37
27,44
27,45
27,51
27,60
27,63
27,68
27,69
27,73
27,80
27,87
27,88
27,109
27,112
27,130
28,80
28,116
28,134
28,158
29,23
30,4
30,6
30,14
30,15
30,22
30,27
30,63
30,73
30,84
30,87
30,117
31,6
31,45
31,105
32,4
32,6
32,15
32,37
32,44
32,45
32,51
32,68
32,70
32,117
32,133
34,29
35,14
35,22
35,44
35,82
36,11
36,13
36,63
37,15
37,109
39,23
39,29
39,134
40,19
42,4
42,6
42,15
42,19
42,22
42,25
42,27
42,28
42,29
42,30
42,32
42,35
42,37
42,40
42,44
42,52
42,63
42,68
42,69
42,70
42,72
42,73
42,78
42,80
42,82
42,86
42,87
42,88
42,89
42,100
42,109
42,116
42,117
42,134
42,146
42,148
43,57
43,125
43,212
44,6
44,11
44,14
44,21
44,27
44,29
44,63
44,148
45,4
45,5
45,6
45,7
45,10
45,14
45,15
45,16
45,18
45,22
45,23
45,25
45,26
45,27
45,29
45,31
45,34
45,37
45,39
45,44
45,51
45,55
45,58
45,70
45,76
45,80
45,82
45,94
45,96
45,97
45,102
45,103
45,105
45,108
45,109
45,112
45,128
45,146
45,157
45,182
47,23
47,29
47,158
49,4
49,5
49,6
49,15
49,22
49,23
49,27
49,35
49,96
49,109
52,11
52,15
52,35
52,40
52,62
52,68
52,82
52,88
52,90
52,134
59,57
63,3
63,15
63,22
63,27
63,30
63,35
63,84
63,87
63,88
67,6
67,25
67,27
67,33
67,45
67,70
68,84
69,3
69,4
69,14
69,15
69,22
69,27
69,35
69,37
69,44
69,51
69,73
69,84
69,87
69,88
70,109
71,45
73,3
73,22
73,98
73,121
76,16
78,157
80,102
81,70
82,35
84,15
84,22
86,51
86,69
86,90
87,3
87,4
87,11
87,15
87,22
87,63
87,84
87,88
88,11
92,44
92,71
93,19
93,27
93,33
93,96
98,121
109,6
109,15
109,27
109,168
113,71
113,92
113,181
114,4
114,22
114,27
114,109
119,6
121,73
122,157
122,170
124,157
125,113
133,19
142,159
143,45
155,17
167,33
170,119
170,157
184,6
187,22
187,37
187,213
2,2
2,6
2,7
2,8
2,10
2,14
2,18
2,23
2,26
2,31
2,33
2,34
2,44
2,45
2,62
2,103
2,105
2,110
2,112
2,125
2,134
2,146
2,150
2,158
2,178
3,15
3,22
3,98
3,134
4,15
4,22
4,30
4,68
4,74
4,82
4,158
5,33
5,112
5,125
5,127
5,158
7,146
7,158
8,140
9,8
9,9
9,140
9,146
9,158
11,14
11,82
11,158
12,125
12,134
12,158
14,3
14,4
14,7
14,15
14,22
14,27
14,35
14,37
14,44
14,68
14,74
14,82
14,84
14,140
14,158
14,187
15,3
15,11
15,14
15,22
15,30
15,35
15,62
15,63
15,82
15,87
15,98
15,119
15,121
17,33
17,125
17,134
17,158
17,190
18,158
21,14
21,15
21,22
21,44
22,14
22,15
22,27
22,37
22,59
22,88
22,159
23,158
25,158
26,134
27,4
27,11
27,14
27,22
27,35
27,44
27,68
27,82
27,125
27,159
28,125
28,134
28,158
30,21
30,35
33,134
33,158
34,110
35,14
35,22
35,28
35,44
35,52
35,68
35,82
39,125
39,158
43,125
43,134
43,158
44,14
44,15
44,21
44,35
44,82
44,125
44,134
45,16
45,58
45,103
45,112
45,127
45,128
45,130
45,134
45,158
45,178
47,158
49,59
49,125
52,22
52,68
67,33
67,125
67,134
68,15
68,22
68,35
68,52
68,62
69,87
71,125
71,158
76,45
82,14
82,35
82,37
82,44
82,53
82,68
82,74
84,22
87,22
88,22
89,134
92,59
93,14
93,33
96,35
105,6
105,7
105,9
105,10
105,14
105,15
105,23
105,26
105,31
105,35
105,44
105,45
105,82
105,99
105,105
105,112
105,125
105,128
105,158
105,182
109,134
111,125
111,158
113,125
114,158
125,134
125,158
146,134
146,158
153,158
176,125
2,7
2,8
2,10
2,23
2,99
2,125
2,134
2,212
3,22
3,63
3,84
3,87
4,14
4,15
4,22
4,27
4,35
4,37
4,53
4,63
4,74
5,37
5,94
5,96
5,130
5,134
6,6
6,7
6,8
6,10
6,14
6,15
6,23
6,30
6,33
6,44
6,45
6,99
6,120
6,128
6,158
7,4
7,6
7,14
7,15
7,18
7,23
7,27
7,29
7,33
7,40
7,44
7,45
7,58
7,60
7,63
7,94
7,96
7,99
7,108
7,120
7,125
7,128
7,130
7,134
7,158
7,212
8,27
8,99
8,140
9,4
9,6
9,8
9,10
9,14
9,15
9,18
9,23
9,27
9,29
9,33
9,40
9,44
9,45
9,58
9,60
9,63
9,94
9,96
9,99
9,108
9,120
9,125
9,128
9,130
9,134
9,140
9,158
9,212
10,8
10,99
11,13
11,14
11,30
11,36
11,63
11,73
12,134
13,98
13,121
14,4
14,6
14,7
14,10
14,15
14,21
14,22
14,27
14,35
14,37
14,40
14,44
14,54
14,74
14,82
14,83
14,127
15,3
15,4
15,7
15,10
15,11
15,13
15,14
15,21
15,22
15,27
15,30
15,32
15,35
15,37
15,44
15,52
15,60
15,63
15,68
15,69
15,74
15,80
15,82
15,83
15,84
15,87
15,88
15,90
15,98
15,121
15,134
15,212
16,136
17,6
17,7
17,10
17,22
17,29
17,33
17,44
17,45
17,84
17,125
17,134
17,158
18,7
18,10
18,15
18,29
18,45
19,37
19,62
19,158
20,40
21,14
21,44
22,32
22,35
22,40
22,80
22,148
23,7
23,8
23,10
23,29
23,158
25,94
25,125
25,158
25,173
26,7
26,8
26,10
26,14
26,125
26,134
26,158
26,212
27,3
27,4
27,6
27,7
27,8
27,11
27,13
27,14
27,15
27,21
27,22
27,30
27,35
27,36
27,37
27,40
27,44
27,52
27,53
27,60
27,62
27,63
27,68
27,73
27,80
27,82
27,83
27,84
27,87
27,88
27,98
27,127
27,130
27,134
27,148
29,4
29,6
29,7
29,10
29,22
29,36
29,37
29,44
29,45
29,62
29,80
29,125
29,134
29,158
30,22
30,27
30,35
30,69
30,73
30,117
31,7
31,8
33,134
33,158
34,7
34,8
34,29
34,32
34,125
34,134
34,158
34,212
35,14
35,21
35,22
35,30
35,44
35,82
39,7
39,10
39,29
39,36
39,44
39,96
39,99
39,125
39,134
40,29
40,90
40,212
43,125
43,134
43,158
43,212
44,4
44,6
44,11
44,14
44,15
44,21
44,22
44,27
44,30
44,35
44,36
44,37
44,60
44,62
44,63
44,68
44,74
44,80
44,82
44,119
44,125
44,128
44,134
44,148
45,3
45,4
45,6
45,7
45,8
45,10
45,11
45,13
45,14
45,15
45,18
45,21
45,22
45,23
45,27
45,29
45,32
45,33
45,35
45,36
45,37
45,44
45,58
45,62
45,63
45,68
45,69
45,80
45,82
45,83
45,84
45,88
45,90
45,94
45,96
45,99
45,108
45,119
45,120
45,125
45,127
45,128
45,130
45,134
45,136
45,158
47,7
47,10
47,125
49,6
49,14
49,21
49,27
49,45
49,96
49,125
52,32
52,44
58,96
59,14
63,87
68,4
68,27
68,62
68,63
68,84
68,90
69,84
70,4
70,14
70,22
70,44
75,44
75,115
76,6
76,45
76,96
86,90
87,63
90,36
90,60
93,14
93,33
95,96
105,99
108,35
109,6
109,11
109,21
109,44
109,62
109,115
109,119
109,212
110,158
110,212
112,120
112,128
112,130
119,4
119,6
119,27
119,37
119,158
121,98
126,44
135,134
135,158
145,14
145,27
168,115
172,125
187,6
187,22
193,45
2,18
2,26
2,166
3,4
3,6
3,15
3,22
3,30
3,52
3,60
3,63
3,74
3,86
3,87
4,7
4,9
4,14
4,21
4,22
4,27
4,35
4,37
5,45
6,6
6,45
7,2
7,6
7,26
7,31
7,70
8,26
9,6
9,31
9,70
10,2
10,6
10,8
10,26
13,14
13,26
13,100
14,4
14,7
14,9
14,22
14,26
14,27
14,30
14,31
14,35
14,37
14,44
14,55
14,63
14,69
14,74
14,82
14,84
14,91
14,187
15,3
15,4
15,6
15,11
15,14
15,18
15,21
15,22
15,27
15,30
15,35
15,36
15,37
15,44
15,60
15,68
15,70
15,74
15,84
15,88
15,121
15,148
17,2
17,6
17,26
17,45
17,70
17,155
21,44
22,6
22,14
22,15
22,26
22,35
22,37
22,67
22,68
22,84
23,7
23,9
23,45
23,60
25,6
26,6
26,7
26,9
27,3
27,4
27,6
27,14
27,15
27,35
27,37
27,87
30,27
30,44
30,73
31,15
32,45
34,26
35,14
35,22
35,82
36,13
36,30
37,2
37,3
37,14
37,15
37,29
37,36
37,70
40,13
40,37
40,44
40,45
42,15
42,26
43,26
43,67
44,7
44,9
44,21
44,35
44,68
44,70
45,5
45,6
45,11
45,16
45,17
45,26
45,36
45,37
45,44
45,76
45,127
45,136
45,178
51,45
52,22
52,62
52,68
60,86
63,30
63,87
68,62
69,3
69,4
69,6
69,22
69,37
69,84
69,87
73,30
73,121
74,4
82,14
84,22
84,52
84,68
84,69
86,52
86,63
86,69
86,88
87,4
87,11
87,15
87,21
87,22
87,30
87,63
87,69
88,22
95,6
96,15
99,166
105,2
105,17
108,6
109,45
146,6
187,45
2,7
2,10
2,45
3,45
4,11
4,14
4,27
4,35
4,45
4,82
4,84
4,187
5,45
6,45
7,45
9,45
10,45
11,45
13,45
14,35
14,45
15,27
15,45
18,45
21,45
22,45
23,45
26,134
27,45
27,134
27,187
29,7
29,10
29,134
30,45
31,45
32,45
34,7
34,10
35,45
35,82
36,45
39,45
42,45
43,45
44,2
44,35
44,45
45,2
45,7
45,10
45,44
45,134
46,45
49,45
51,45
52,45
52,187
55,45
57,134
58,45
62,45
63,45
63,134
66,45
69,45
71,134
73,45
76,45
80,45
84,45
86,45
87,45
89,134
93,2
96,45
105,2
105,45
107,45
108,45
109,45
109,134
111,158
113,45
120,45
145,45
152,45
187,45
2,6
2,23
2,44
3,15
3,21
3,22
3,63
3,84
3,87
3,88
4,3
4,6
4,11
4,13
4,14
4,15
4,22
4,27
4,32
4,36
4,44
4,63
4,73
4,74
4,121
5,6
6,6
6,45
6,112
7,6
7,27
8,6
9,6
9,27
10,6
11,4
11,27
11,35
11,36
12,6
12,14
12,27
12,44
12,125
13,98
14,3
14,4
14,11
14,13
14,15
14,21
14,22
14,27
14,32
14,35
14,36
14,44
14,60
14,74
14,80
14,82
15,3
15,11
15,14
15,22
15,27
15,30
15,32
15,36
15,44
15,52
15,63
15,74
15,80
15,84
15,87
16,6
16,45
16,79
17,4
17,6
17,27
17,44
17,80
17,125
17,134
17,158
18,80
19,125
19,134
21,44
22,6
22,14
22,15
22,32
22,36
22,44
22,52
22,84
22,88
25,125
25,158
27,3
27,4
27,6
27,11
27,13
27,14
27,15
27,21
27,22
27,30
27,32
27,35
27,36
27,44
27,52
27,63
27,68
27,69
27,73
27,74
27,80
27,84
27,87
27,88
27,98
27,121
27,148
28,6
29,6
30,15
30,32
30,36
30,63
30,73
30,80
30,87
30,121
32,117
33,125
33,134
33,158
35,3
35,4
35,6
35,11
35,13
35,14
35,15
35,21
35,22
35,27
35,32
35,36
35,44
35,63
35,68
35,80
35,82
36,6
36,11
37,6
39,3
39,4
39,6
39,7
39,10
39,11
39,14
39,15
39,23
39,32
39,36
39,44
39,63
39,80
39,158
40,3
40,6
40,32
40,36
40,133
43,125
44,4
44,11
44,14
44,21
44,22
44,27
44,35
44,36
44,80
44,128
45,6
45,27
45,32
45,44
45,52
45,80
45,94
45,112
45,128
46,117
47,6
47,7
47,10
47,14
49,6
55,6
58,6
58,79
59,170
63,30
63,87
65,6
66,6
66,45
67,4
68,6
68,44
68,52
69,4
69,11
69,13
69,15
69,22
69,30
69,32
69,36
69,44
69,63
69,68
69,73
69,84
69,87
69,88
69,98
69,121
70,4
70,6
70,22
70,32
70,44
70,60
70,62
70,68
70,80
70,88
70,117
71,4
71,14
71,15
71,21
71,27
71,44
71,80
73,121
74,14
76,6
76,27
76,45
78,6
78,14
78,15
78,27
78,35
78,44
78,80
78,213
79,6
81,6
82,14
82,35
84,22
86,15
87,3
87,63
88,14
88,15
88,27
89,6
89,11
89,125
89,158
90,117
92,4
92,6
92,44
93,27
93,84
96,6
99,6
100,117
101,6
101,79
103,6
105,6
108,6
108,27
108,35
108,45
109,3
109,14
109,15
109,22
109,27
109,32
109,35
109,44
109,80
110,6
112,6
113,44
115,44
119,4
119,6
119,44
120,6
121,73
126,6
136,6
146,6
146,44
146,68
146,84
146,158
152,44
163,14
163,15
168,44
187,14
187,27
187,44
187,80
2,4
2,7
2,10
2,14
2,15
2,18
2,22
2,27
2,35
2,44
2,63
2,105
2,109
2,125
3,4
3,11
3,14
3,15
3,22
3,27
3,37
3,63
3,68
3,69
3,74
3,87
3,88
4,3
4,11
4,13
4,14
4,15
4,22
4,27
4,35
4,36
4,37
4,44
4,62
4,68
4,74
4,80
4,88
4,98
4,193
5,134
6,14
6,37
7,45
8,45
9,45
10,45
11,13
11,15
11,27
11,36
11,37
11,63
11,80
11,121
13,3
13,15
13,36
13,98
14,3
14,4
14,11
14,13
14,15
14,21
14,22
14,27
14,30
14,32
14,35
14,36
14,37
14,44
14,62
14,63
14,68
14,74
14,80
14,82
14,88
14,121
14,173
14,187
15,3
15,4
15,11
15,13
15,14
15,21
15,22
15,27
15,30
15,35
15,36
15,37
15,44
15,52
15,63
15,68
15,69
15,73
15,74
15,82
15,83
15,84
15,87
15,88
15,98
15,121
17,125
19,158
21,14
21,27
21,44
22,3
22,4
22,11
22,14
22,15
22,21
22,27
22,35
22,36
22,37
22,44
22,53
22,63
22,68
22,82
22,84
22,87
22,88
22,148
23,14
27,3
27,4
27,11
27,13
27,14
27,15
27,21
27,22
27,30
27,35
27,36
27,37
27,44
27,62
27,63
27,68
27,69
27,74
27,80
27,82
27,84
27,88
27,98
27,121
27,148
27,193
30,3
30,4
30,14
30,15
30,22
30,27
30,36
30,37
30,68
30,87
30,88
35,3
35,4
35,11
35,14
35,15
35,22
35,27
35,44
35,53
35,68
35,69
35,80
35,82
35,88
35,121
35,148
36,4
36,11
36,13
36,14
36,15
36,27
36,37
36,68
36,74
36,80
37,3
37,14
37,63
37,88
39,45
43,33
43,158
44,4
44,11
44,14
44,15
44,21
44,22
44,27
44,35
44,36
44,37
44,74
44,80
45,11
45,27
45,158
47,45
49,4
49,14
49,15
49,22
49,27
49,37
61,37
63,3
63,14
63,15
63,22
63,27
63,30
63,37
63,73
63,87
63,88
68,62
68,87
69,3
69,14
69,15
69,22
69,27
69,32
69,35
69,37
69,52
69,63
69,84
69,87
69,88
70,14
70,27
70,37
73,11
73,22
73,36
73,88
73,121
74,4
74,14
74,15
74,82
82,14
82,15
82,35
82,44
82,53
82,74
84,22
87,3
87,22
87,37
87,63
88,3
88,14
88,15
88,22
88,37
88,73
91,22
93,14
93,33
93,63
96,27
98,13
98,15
98,27
98,36
98,37
98,73
105,3
105,4
105,7
105,10
105,11
105,13
105,14
105,15
105,22
105,27
105,32
105,36
105,37
105,44
105,45
105,54
105,105
109,3
109,4
109,13
109,14
109,15
109,27
109,32
109,37
109,44
114,15
114,27
114,80
121,36
121,73
156,14
168,15
168,27
189,37
203,11
2,212
3,15
3,22
3,30
3,69
3,87
3,88
4,14
4,15
4,27
4,36
4,37
4,44
4,62
4,74
4,88
4,119
4,148
4,212
5,158
6,45
7,134
8,140
9,134
9,140
11,36
11,98
11,102
13,98
14,3
14,4
14,5
14,6
14,7
14,8
14,11
14,15
14,21
14,22
14,23
14,27
14,32
14,35
14,36
14,37
14,44
14,62
14,63
14,67
14,71
14,74
14,82
14,88
14,100
14,102
14,119
14,121
14,134
14,139
14,140
14,150
14,158
15,3
15,4
15,14
15,22
15,30
15,37
15,52
15,63
15,69
15,82
15,102
15,212
22,4
22,14
22,37
22,84
22,88
23,69
27,4
27,14
27,15
27,44
27,102
27,119
27,130
27,148
27,212
30,14
30,27
30,63
30,84
30,102
31,119
33,134
35,4
35,82
42,83
43,212
44,134
45,103
45,130
45,134
52,4
52,14
52,37
63,69
63,84
63,87
69,3
69,4
69,6
69,14
69,15
69,22
69,23
69,30
69,32
69,37
69,60
69,63
69,70
69,84
69,87
69,88
69,98
84,3
84,15
87,30
87,63
87,69
109,138
109,168
121,73
3,27
3,63
3,84
3,87
4,14
4,15
4,22
4,27
4,35
4,36
4,44
4,63
4,74
4,82
4,84
4,87
7,170
9,170
13,27
14,4
14,15
14,21
14,22
14,27
14,35
14,44
14,74
14,84
14,87
15,3
15,11
15,14
15,22
15,27
15,52
15,63
15,73
15,74
15,84
15,87
15,97
16,27
16,45
16,90
16,97
17,110
17,212
21,27
21,44
22,3
22,15
22,27
22,35
22,44
22,52
22,63
22,68
22,84
22,87
22,88
27,3
27,4
27,11
27,13
27,14
27,15
27,21
27,22
27,35
27,36
27,44
27,52
27,63
27,73
27,84
27,87
27,121
27,148
29,44
29,112
30,52
30,73
30,84
30,87
30,121
35,14
35,15
35,21
35,22
35,27
35,52
35,82
36,11
36,27
36,68
39,11
39,14
39,15
39,63
44,4
44,14
44,21
44,27
44,84
45,16
47,15
47,63
52,84
54,4
54,14
55,4
55,14
55,15
55,27
55,35
55,44
55,45
55,90
58,14
58,35
58,44
58,45
58,79
58,90
59,4
59,14
59,170
59,187
62,84
63,73
63,84
63,87
63,121
64,14
64,44
64,128
65,14
65,15
65,36
65,44
65,45
65,112
66,4
66,22
66,27
66,35
66,45
66,55
66,83
66,90
66,117
68,52
68,62
68,84
69,84
71,3
71,15
71,44
73,121
76,45
79,45
79,58
79,97
81,45
81,90
82,27
82,74
84,52
87,52
87,63
87,84
88,22
88,52
88,84
92,4
92,11
92,15
92,27
92,36
92,44
93,21
94,112
101,45
101,97
103,44
110,15
110,44
110,212
119,3
119,4
119,15
119,22
119,27
119,44
119,170
120,112
120,128
121,73
121,98
128,44
130,27
144,90
150,44
159,4
160,44
160,128
171,112
178,112
178,128
181,4
6,45
14,35
15,21
22,14
27,4
27,22
32,133
37,14
44,21
44,148
45,27
52,133
63,87
2,7
2,39
2,140
2,158
2,212
3,146
4,146
4,158
4,212
5,33
5,112
5,134
5,146
5,158
5,212
6,39
6,45
6,103
6,128
7,146
8,140
9,140
9,146
11,33
11,39
11,78
11,134
11,146
11,158
11,178
11,190
11,212
12,146
14,33
14,39
14,45
14,78
14,134
14,146
14,212
15,39
15,78
15,146
15,212
16,58
17,190
22,39
22,125
22,146
22,212
23,7
23,39
23,140
25,134
25,158
26,134
26,212
27,39
27,134
27,146
27,158
27,212
29,7
29,33
29,134
29,140
29,158
31,134
32,146
33,78
33,134
33,158
34,39
34,212
35,7
35,39
35,45
35,58
35,78
35,140
35,146
35,158
39,158
40,134
40,158
43,33
43,125
43,134
43,158
43,212
44,39
44,134
45,6
45,7
45,33
45,39
45,58
45,103
45,112
45,128
45,134
45,140
45,146
45,158
45,178
63,39
71,125
76,45
81,58
82,7
82,140
89,146
93,33
103,178
109,212
110,212
112,112
112,128
112,178
128,112
128,178
146,158
155,190
172,158
186,33
186,146
3,37
4,37
4,54
5,37
6,37
6,158
7,37
7,54
7,71
7,134
8,37
9,37
9,54
9,71
9,134
10,37
11,37
12,37
13,37
14,37
14,54
15,37
15,54
17,37
17,54
17,113
17,134
17,158
17,190
18,158
19,37
19,134
21,37
22,37
23,37
25,37
27,37
30,37
31,37
33,158
35,37
37,158
39,37
40,37
43,113
44,37
44,54
44,134
45,37
47,37
48,37
49,37
51,37
52,37
60,37
65,37
66,37
69,37
70,37
71,37
73,37
76,37
77,37
78,37
84,37
86,37
88,37
89,158
90,37
92,113
96,37
104,37
108,37
109,37
111,37
114,37
124,37
146,37
155,37
187,37
203,37
35,5
45,5
55,5
96,5
2,105
7,105
8,105
9,105
14,54
17,105
17,212
28,212
59,170
110,212
119,170
2,45
4,80
5,45
5,178
6,45
6,178
7,45
7,193
8,45
9,10
9,45
10,45
10,193
11,7
11,10
11,80
12,45
14,45
14,187
15,80
17,45
18,7
18,10
18,165
22,7
22,10
22,45
23,7
23,10
23,45
26,45
27,80
29,45
30,45
32,45
34,7
34,10
34,45
35,45
36,80
37,45
40,45
44,45
44,80
45,7
45,10
45,109
45,165
45,178
49,45
55,45
66,45
68,45
73,45
76,45
78,193
80,45
82,45
99,165
103,178
105,165
108,45
119,173
120,178
128,178
130,178
135,45
145,193
146,45
3,37
4,37
5,37
6,37
9,10
14,7
14,10
14,37
15,37
17,7
17,10
18,7
18,10
18,37
21,37
22,37
23,37
27,37
34,7
34,10
35,37
39,7
39,10
44,7
44,10
44,37
45,7
45,10
45,37
49,37
70,37
4,23
4,59
5,23
7,23
9,23
17,23
18,23
22,23
29,23
31,23
35,57
45,23
66,23
66,29
71,23
71,59
76,23
104,59
110,23
113,23
2,125
4,13
4,80
7,36
9,36
11,13
11,36
11,80
13,36
13,80
14,36
15,13
15,36
15,80
15,125
27,13
27,36
27,80
30,36
30,80
35,125
36,13
36,80
42,36
43,125
44,13
44,36
44,125
45,36
45,80
45,125
73,80
80,13
80,36
98,13
102,36
105,36
2,39
5,23
5,39
6,39
7,39
9,39
14,39
15,39
17,39
22,23
22,39
23,39
27,39
34,39
35,39
36,39
37,39
39,23
39,39
44,39
45,23
45,39
47,23
49,39
65,39
78,39
82,39
93,39
96,39
105,39
108,39
109,39
4,73
27,73
30,73
35,73
52,73
6,178
39,212
44,178
45,178
55,178
103,178
110,178
112,178
32,155
14,42
1,19
2,1
2,2
2,7
2,8
2,10
2,25
2,26
2,31
2,33
2,34
2,36
2,39
2,44
2,45
2,70
2,99
2,105
2,109
2,110
2,119
2,134
2,146
2,156
2,165
2,166
2,170
2,182
2,212
3,19
3,22
3,30
3,37
3,44
3,52
3,60
3,63
3,69
3,84
3,87
3,88
3,121
4,2
4,3
4,6
4,11
4,13
4,14
4,21
4,22
4,25
4,30
4,35
4,36
4,37
4,44
4,52
4,54
4,55
4,57
4,59
4,60
4,62
4,63
4,68
4,69
4,73
4,80
4,82
4,84
4,88
4,90
4,98
4,102
4,105
4,119
4,121
4,134
4,148
4,156
4,180
5,6
5,14
5,22
5,25
5,32
5,33
5,37
5,40
5,44
5,45
5,49
5,53
5,73
5,79
5,82
5,94
5,95
5,96
5,103
5,109
5,127
5,128
5,146
5,157
5,170
5,180
5,193
6,2
6,6
6,7
6,8
6,22
6,37
6,45
6,90
6,109
6,119
6,128
6,134
6,157
7,2
7,6
7,11
7,14
7,21
7,22
7,23
7,25
7,26
7,29
7,31
7,32
7,33
7,34
7,35
7,36
7,37
7,42
7,44
7,45
7,48
7,52
7,53
7,54
7,55
7,59
7,60
7,62
7,63
7,67
7,70
7,71
7,72
7,73
7,77
7,80
7,82
7,83
7,86
7,89
7,92
7,94
7,96
7,99
7,103
7,104
7,105
7,109
7,110
7,112
7,115
7,117
7,118
7,119
7,127
7,130
7,133
7,134
7,138
7,146
7,150
7,155
7,157
7,158
7,166
7,168
7,170
7,173
7,180
7,181
7,182
7,187
7,193
7,212
7,213
8,2
8,44
8,45
8,54
8,92
8,109
8,119
8,127
8,140
8,166
8,180
9,2
9,6
9,8
9,10
9,11
9,14
9,21
9,22
9,23
9,25
9,26
9,29
9,31
9,32
9,33
9,34
9,35
9,36
9,37
9,42
9,44
9,45
9,48
9,52
9,53
9,54
9,55
9,59
9,60
9,62
9,63
9,67
9,70
9,71
9,72
9,73
9,82
9,83
9,86
9,89
9,92
9,94
9,96
9,99
9,103
9,104
9,105
9,109
9,110
9,112
9,115
9,117
9,118
9,119
9,127
9,130
9,133
9,134
9,138
9,140
9,146
9,150
9,157
9,158
9,166
9,168
9,170
9,173
9,180
9,181
9,182
9,187
9,193
9,212
9,213
10,2
10,6
10,8
10,9
10,14
10,25
10,26
10,32
10,33
10,34
10,42
10,44
10,45
10,60
10,70
10,77
10,80
10,83
10,94
10,105
10,109
10,140
10,150
10,155
11,3
11,13
11,22
11,30
11,35
11,36
11,39
11,44
11,45
11,80
11,102
11,105
11,193
12,2
12,3
12,6
12,7
12,8
12,10
12,14
12,25
12,32
12,33
12,35
12,36
12,40
12,42
12,44
12,45
12,48
12,51
12,52
12,59
12,62
12,67
12,68
12,71
12,77
12,78
12,80
12,83
12,84
12,86
12,89
12,100
12,105
12,116
12,117
12,125
12,134
12,146
12,150
12,158
13,11
13,21
13,22
13,35
13,36
13,73
13,98
13,121
13,157
14,3
14,5
14,6
14,7
14,8
14,11
14,13
14,21
14,22
14,25
14,30
14,31
14,35
14,36
14,37
14,44
14,51
14,52
14,53
14,54
14,55
14,57
14,59
14,63
14,68
14,69
14,73
14,78
14,82
14,83
14,84
14,86
14,88
14,89
14,102
14,104
14,118
14,119
14,134
14,146
14,148
14,150
14,156
14,157
14,158
14,159
14,166
14,170
14,173
14,180
14,182
14,187
14,193
15,3
15,6
15,11
15,13
15,14
15,21
15,22
15,25
15,30
15,35
15,36
15,37
15,44
15,48
15,51
15,52
15,54
15,57
15,59
15,60
15,62
15,63
15,68
15,69
15,73
15,80
15,82
15,83
15,84
15,86
15,87
15,88
15,96
15,98
15,100
15,102
15,109
15,115
15,119
15,121
15,133
15,148
15,157
15,158
15,212
16,45
16,58
16,79
16,97
16,134
17,1
17,2
17,3
17,5
17,6
17,7
17,8
17,10
17,11
17,14
17,18
17,19
17,21
17,22
17,23
17,25
17,26
17,29
17,30
17,31
17,32
17,33
17,34
17,35
17,36
17,37
17,39
17,40
17,42
17,44
17,45
17,49
17,51
17,54
17,55
17,59
17,60
17,62
17,63
17,67
17,68
17,70
17,71
17,75
17,77
17,78
17,80
17,83
17,84
17,86
17,88
17,89
17,90
17,91
17,92
17,96
17,99
17,100
17,102
17,103
17,104
17,105
17,109
17,110
17,113
17,115
17,119
17,125
17,133
17,134
17,138
17,146
17,150
17,155
17,156
17,157
17,158
17,180
17,182
17,212
17,213
18,2
18,6
18,7
18,8
18,26
18,34
18,39
18,45
18,86
18,105
18,157
18,158
19,1
19,6
19,36
19,40
19,45
19,60
19,109
19,125
19,133
19,157
19,158
20,19
21,14
21,44
21,48
21,71
21,87
22,2
22,3
22,5
22,6
22,7
22,8
22,10
22,11
22,13
22,14
22,17
22,18
22,19
22,21
22,25
22,30
22,31
22,32
22,34
22,35
22,36
22,37
22,39
22,40
22,42
22,44
22,45
22,48
22,49
22,51
22,52
22,53
22,54
22,55
22,57
22,59
22,60
22,62
22,63
22,66
22,67
22,68
22,69
22,70
22,71
22,73
22,76
22,77
22,78
22,79
22,80
22,82
22,83
22,84
22,86
22,87
22,88
22,89
22,90
22,91
22,92
22,95
22,96
22,97
22,98
22,100
22,102
22,104
22,105
22,108
22,109
22,116
22,117
22,119
22,121
22,127
22,134
22,146
22,148
22,150
22,156
22,157
22,158
22,170
22,181
22,182
22,187
22,193
22,212
23,2
23,3
23,5
23,6
23,7
23,8
23,9
23,10
23,13
23,14
23,18
23,22
23,26
23,29
23,32
23,34
23,36
23,37
23,39
23,44
23,45
23,59
23,60
23,63
23,67
23,68
23,80
23,83
23,84
23,91
23,96
23,102
23,104
23,105
23,109
23,118
23,119
23,140
23,157
23,170
23,181
23,182
24,1
24,32
24,72
24,133
25,5
25,6
25,36
25,44
25,45
25,62
25,75
25,87
25,109
25,119
